platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,knu_sentiment_score,knu_total_polarity,knu_matched_count,knu_matched_terms,custom_sentiment_score,custom_total_polarity,custom_matched_count,custom_matched_terms,selected_match_count,raw_candidate_count,removed_overlap_count,food_score_raw,food_matched_count,food_score_norm,price_score_raw,price_matched_count,price_score_norm,service_score_raw,service_matched_count,service_score_norm,atmosphere_score_raw,atmosphere_matched_count,atmosphere_score_norm,final_score_w03,final_score_w05,final_score_w10,final_sentiment_score,final_sentiment_label,zero_reason,trust_weight_available,trust_weight,trust_level,trust_adjusted_sentiment_score,custom_matched_terms_readable,knu_matched_terms_readable
naver,육산장 홍대본점,푸름이77,17.0,2026.03.28,1번째 방문,영수증,도심 속 캠핑온거 같은 분위기에 힐링하고 갑니다!!🤍 주말 저녁에 방문했는데 웨이팅 없이 바로 입장했어요!홍대 오면 또 방문할게요! 💖,75,True,,,,도심 속 캠핑온거 같은 분위기에 힐링하고 갑니다!!🤍 주말 저녁에 방문했는데 웨이팅 없이 바로 입장했어요!홍대 오면 또 방문할게요! 💖,도심 속 캠핑온거 같은 분위기에 힐링하고 갑니다 EXCLAM EMO_POS 주말 저녁에 방문했는데 웨이팅 없이 바로 입장했어요 EXCLAM 홍대 오면 또 방문할게요 EXCLAM EMO_POS,1,0,0,0,1,0,0,75,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,4.0,3,EMO_POS:atmosphere:1:extra_zero_fix:ctx1.0:adj1.0; 웨이팅 없이:service:2:manual_custom_dict:ctx1.0:adj2.0; EMO_POS:atmosphere:1:extra_zero_fix:ctx1.0:adj1.0,4,4,0,0.0,0,0.0,0.0,0,0.0,2.0,1,2.0,2.0,2,1.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"EMO_POS(분위기, 긍정(+1), 0점 보완표현, 기본, 반영 +1.00) / 웨이팅 없이(서비스, 긍정(+2), 수동 보완사전, 기본, 반영 +2.00) / EMO_POS(분위기, 긍정(+1), 0점 보완표현, 기본, 반영 +1.00)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,육산장 홍대본점,눈오는날224,10.0,2026.03.22,1번째 방문,영수증,분위기 너무 좋구 마싯어용 ㅎㅎ💘💘,19,True,,,,분위기 너무 좋구 마싯어용 ㅎㅎ💘💘,분위기 너무 좋구 마싯어용 EMO_POS EMO_POS,1,0,0,0,0,0,0,19,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,EMO_POS:atmosphere:1:extra_zero_fix:ctx1.5:adj1.5; EMO_POS:atmosphere:1:extra_zero_fix:ctx1.5:adj1.5,3,3,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.0,2,1.5,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"EMO_POS(분위기, 긍정(+1), 0점 보완표현, 강화(1.5배), 반영 +1.50) / EMO_POS(분위기, 긍정(+1), 0점 보완표현, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,육산장 홍대본점,Durldy90,56.0,2026.01.25,1번째 방문,영수증,가게 분위기 너무 좋고 넓어요!! 초벌해서 가져다주셔서 너무 좋아요~! 맛있습니다 :)),49,True,,,,가게 분위기 너무 좋고 넓어요!! 초벌해서 가져다주셔서 너무 좋아요~! 맛있습니다 :)),가게 분위기 너무 좋고 넓어요 EXCLAM 초벌해서 가져다주셔서 너무 좋아요 EXCLAM 맛있습니다,0,0,0,0,1,0,0,49,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,4.0,3,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 좋아요:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있습니다:food:1:manual_custom_dict:ctx1.0:adj1.0,4,7,3,4.0,3,1.3333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 좋아요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있습니다(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,홍대 육지,Lisamin2400,9.0,2026.04.19,1번째 방문,영수증,나오자마자 너무 맛있게 먹느라 사진을 못찍었네욤 너무 맛있어요! 추천해용,40,True,,,,나오자마자 너무 맛있게 먹느라 사진을 못찍었네욤 너무 맛있어요! 추천해용,나오자마자 너무 맛있게 먹느라 사진을 못찍었네욤 너무 맛있어요 EXCLAM 추천해용,0,0,0,0,1,0,0,40,0.0,0.0,0,,0.0,0.0,2,맛있게:food:1:manual_custom_dict:ctx-1.5:adj-1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,2,5,3,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있게(음식, 긍정(+1), 수동 보완사전, 반전(-1.5배), 반영 -1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)",
naver,을밀대 평양냉면,도레도에,238.0,2026.02.21,1번째 방문,,나 맨날 줄긴거 구경만 하다가 평냉 첨 먹어봤어여 한 입 먹고 이게 맞나 싶어서 한입 더 먹게 되는 맛이에여 비싸지만 가볼만한 곳인거 가태요,78,True,,,,나 맨날 줄긴거 구경만 하다가 평냉 첨 먹어봤어여 한 입 먹고 이게 맞나 싶어서 한입 더 먹게 되는 맛이에여 비싸지만 가볼만한 곳인거 가태요,나 맨날 줄긴거 구경만 하다가 평냉 첨 먹어봤어여 한 입 먹고 이게 맞나 싶어서 한입 더 먹게 되는 맛이에여 비싸지만 가볼만한 곳인거 가태요,0,0,0,0,0,0,0,78,0.0,0.0,2,어여:2:knu_word_root:w0.65:ctx1.0:adj1.3; 비싸:-2:knu_word_root:w0.65:ctx1.0:adj-1.3,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"어여(KNU 어근, 긍정(+2), 사전가중 0.65, 기본, 반영 +1.30) / 비싸(KNU 어근, 부정(-2), 사전가중 0.65, 기본, 반영 -1.30)"
naver,을밀대 평양냉면,둠칫 둠칫,897.0,2026.02.21,1번째 방문,영수증,주말인데 운좋게 빨리 들어갔음 자극없는 슴슴한 맛 담엔 녹두빈대떡도 먹어봐야지,43,True,,,,주말인데 운좋게 빨리 들어갔음 자극없는 슴슴한 맛 담엔 녹두빈대떡도 먹어봐야지,주말인데 운좋게 빨리 들어갔음 자극없는 슴슴한 맛 담엔 녹두빈대떡도 먹어봐야지,0,0,0,0,0,0,0,43,0.0,0.0,2,좋게:2:knu_word:w1.0:ctx1.0:adj2.0; 빈대:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"좋게(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 빈대(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
naver,일등식당,백수인,1607.0,2025.05.21,1번째 방문,영수증,아침 9시에 방문했는데 살짝 대기했습니다 고기 육향이 나는 뼈해장국으로 이런 계열 좋아하시면 아주 만족하시며 드실 거예요 원래 성시경 나오는 곳은 불신하는 편인데 오늘은 성시경에게 패배했습니다. 저는 이 식당 강력 추천합니다,125,True,,,,아침 9시에 방문했는데 살짝 대기했습니다 고기 육향이 나는 뼈해장국으로 이런 계열 좋아하시면 아주 만족하시며 드실 거예요 원래 성시경 나오는 곳은 불신하는 편인데 오늘은 성시경에게 패배했습니다. 저는 이 식당 강력 추천합니다,아침 9시에 방문했는데 살짝 대기했습니다 고기 육향이 나는 뼈해장국으로 이런 계열 좋아하시면 아주 만족하시며 드실 거예요 원래 성시경 나오는 곳은 불신하는 편인데 오늘은 성시경에게 패배했습니다 저는 이 식당 강력 추천합니다,0,0,0,0,0,0,1,125,0.0,0.0,5,좋아:2:knu_word:w1.0:ctx1.0:adj2.0; 만족:2:knu_word:w1.0:ctx1.0:adj2.0; 불신:-2:knu_word:w1.0:ctx1.0:adj-2.0; 패배:-1:knu_word:w1.0:ctx1.0:adj-1.0; 저는:-1:knu_word:w1.0:ctx1.0:adj-1.0,0.0,0.0,0,,5,5,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"좋아(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 만족(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 불신(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00) / 패배(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00) / 저는(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,조선시대,pan****,7.0,2026.04.26,1번째 방문,영수증,"이자카야 분위기 너무 좋고, 육회도 감자전도 정말 맛있어요. 다음에 또 오고 싶은 집이에요! #HongdaeBar #HongdaeMakgeolli #HongdaeEats/#HongdaeFood",107,True,,,,"이자카야 분위기 너무 좋고, 육회도 감자전도 정말 맛있어요. 다음에 또 오고 싶은 집이에요! #HongdaeBar #HongdaeMakgeolli #HongdaeEats/#HongdaeFood",이자카야 분위기 너무 좋고 육회도 감자전도 정말 맛있어요 다음에 또 오고 싶은 집이에요 EXCLAM HongdaeBar HongdaeMakgeolli HongdaeEats HongdaeFood,0,0,0,0,1,0,0,107,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,조선시대,정이든37,9.0,2026.04.25,1번째 방문,영수증,분위기 너무 좋고 안주도 맛있어요~~,20,True,,,,분위기 너무 좋고 안주도 맛있어요~~,분위기 너무 좋고 안주도 맛있어요 TILDE,0,0,0,0,0,0,0,20,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,조선시대,태경222,40.0,2026.03.15,1번째 방문,영수증,처음왔는데 분위기도 너무 좋고 음식도 맛있습니다! 다음에 또 올게요!!,39,True,,,,처음왔는데 분위기도 너무 좋고 음식도 맛있습니다! 다음에 또 올게요!!,처음왔는데 분위기도 너무 좋고 음식도 맛있습니다 EXCLAM 다음에 또 올게요 EXCLAM,0,0,0,0,1,0,0,39,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있습니다:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있습니다(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,쭌곱창,지니밤31,55.0,2025.11.17,1번째 방문,영수증,가성비도 너무좋고 너무 맛있어요 처음왔는데 다음에 지인 데리고 또올거같아요 ㅎㅎㅎ 추운날엔 곱창이죠&gt;_&lt;,64,True,,,,가성비도 너무좋고 너무 맛있어요 처음왔는데 다음에 지인 데리고 또올거같아요 ㅎㅎㅎ 추운날엔 곱창이죠&gt;_&lt;,가성비도 너무좋고 너무 맛있어요 처음왔는데 다음에 지인 데리고 또올거같아요 추운날엔 곱창이죠 gt _ lt,0,0,0,0,0,0,0,64,-0.5,-1.0,1,추운:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","추운(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,황금콩밭,양배추님잘먹고잘살기,254.0,2025.12.12,1번째 방문,영수증,지인들과 송년모임 한달전쯤 6만원 코스로 모였습니다 음식은 맛있는데 코스가 좀 빈약한 느낌이 있습니다 저만의 생각,63,True,,,,지인들과 송년모임 한달전쯤 6만원 코스로 모였습니다 음식은 맛있는데 코스가 좀 빈약한 느낌이 있습니다 저만의 생각,지인들과 송년모임 한달전쯤 6만원 코스로 모였습니다 음식은 맛있는데 코스가 좀 빈약한 느낌이 있습니다 저만의 생각,0,0,0,0,0,0,1,63,-0.25,-0.5,1,약한:-1:knu_word:w1.0:ctx0.5:adj-0.5,0.5,1.0,1,맛있는데:food:1:manual_custom_dict:ctx1.0:adj1.0,2,4,2,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.1,0.0,0.25,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있는데(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","약한(KNU 원표현, 부정(-1), 사전가중 1.0, 약화(0.5배), 반영 -0.50)"
naver,금금 성수점,더치커피워터97,32.0,2026.04.05,1번째 방문,영수증,너무 맛있게 잘 먹었어요! 웨이팅도 길지 않아서 적극 추천드립니다! 캐치테이블도 가능해요~!,51,True,,,,너무 맛있게 잘 먹었어요! 웨이팅도 길지 않아서 적극 추천드립니다! 캐치테이블도 가능해요~!,너무 맛있게 잘 먹었어요 EXCLAM 웨이팅도 길지 않아서 적극 추천드립니다 EXCLAM 캐치테이블도 가능해요 EXCLAM,0,0,0,0,1,0,0,51,-0.5,-1.0,1,적극:1:knu_word:w1.0:ctx-1.0:adj-1.0,1.0,3.0,2,맛있게:food:1:manual_custom_dict:ctx1.5:adj1.5; 잘 먹었어요:food:1:extra_zero_fix:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있게(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 잘 먹었어요(음식, 긍정(+1), 0점 보완표현, 강화(1.5배), 반영 +1.50)","적극(KNU 원표현, 긍정(+1), 사전가중 1.0, 반전(-1배), 반영 -1.00)"
naver,능동미나리 성수지점,sj032377,411.0,2025.12.03,1번째 방문,예약,추운날 뜨끈한 국물먹고 싶다니까 친구가 댈구갔다. 맛도 있고 1년 먹을 미나리 다 먹은듯,49,False,,,,추운날 뜨끈한 국물먹고 싶다니까 친구가 댈구갔다. 맛도 있고 1년 먹을 미나리 다 먹은듯,추운날 뜨끈한 국물먹고 싶다니까 친구가 댈구갔다 맛도 있고 1년 먹을 미나리 다 먹은듯,0,0,0,0,0,0,1,49,0.0,0.0,2,추운:-1:knu_word:w1.0:ctx1.0:adj-1.0; 친구:1:knu_word:w1.0:ctx1.0:adj1.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"추운(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00) / 친구(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00)"
naver,뼈탄집 성수역점,담담9527,116.0,2026.04.22,1번째 방문,영수증,스트레스받을땐 고기가 역시 최고인거같아요ㅋㅋ 직장동료와 맛있는고기먹고 스트레스풀었네요ㅋㅋ,49,True,,,,스트레스받을땐 고기가 역시 최고인거같아요ㅋㅋ 직장동료와 맛있는고기먹고 스트레스풀었네요ㅋㅋ,스트레스받을땐 고기가 역시 최고인거같아요 직장동료와 맛있는고기먹고 스트레스풀었네요,0,0,0,0,0,0,0,49,0.0,0.0,4,스트레스:-2:knu_word:w1.0:ctx1.0:adj-2.0; 최고:2:knu_word:w1.0:ctx1.0:adj2.0; 맛있는:2:knu_word:w1.0:ctx1.0:adj2.0; 스트레스:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,0,,4,5,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"스트레스(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00) / 최고(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 맛있는(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 스트레스(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
naver,성수족발,hyeppy99,1158.0,2026.04.17,1번째 방문,영수증,"음식 간이 많이 쎄요. 간이 쎄서 많이 먹긴 힘들지만, 고기가 부드러워 편하게 먹었어요~",49,False,,,,"음식 간이 많이 쎄요. 간이 쎄서 많이 먹긴 힘들지만, 고기가 부드러워 편하게 먹었어요~",음식 간이 많이 쎄요 간이 쎄서 많이 먹긴 힘들지만 고기가 부드러워 편하게 먹었어요,0,0,0,0,0,0,0,49,0.0,0.0,2,힘들:-2:knu_word:w1.0:ctx1.0:adj-2.0; 편하게:2:knu_word:w1.0:ctx1.0:adj2.0,0.0,0.0,0,,2,3,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"힘들(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00) / 편하게(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00)"
naver,성수족발,슌129,1297.0,2026.01.23,1번째 방문,영수증,대가 없어서 중먹음.. 느끼함을 잡아줄게 없어서 술이고팠음.. 쫄깃하고 맛있음,43,True,,,,대가 없어서 중먹음.. 느끼함을 잡아줄게 없어서 술이고팠음.. 쫄깃하고 맛있음,대가 없어서 중먹음 느끼함을 잡아줄게 없어서 술이고팠음 쫄깃하고 맛있음,0,0,0,0,0,0,0,43,-0.25,-1.0,3,대가:1:knu_word:w1.0:ctx1.0:adj1.0; 없어서:-1:knu_word:w1.0:ctx1.0:adj-1.0; 없어서:-1:knu_word:w1.0:ctx1.0:adj-1.0,0.5,1.0,1,맛있음:food:1:manual_custom_dict:ctx1.0:adj1.0,4,5,1,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.1,0.0,0.25,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있음(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","대가(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00) / 없어서(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00) / 없어서(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,소문난성수감자탕,초롱초롱초로롱123,171.0,2026.03.28,1번째 방문,영수증,맛잇게잘먹엇습니다. 예전만큼 맛잇지는않네요. 돼지고기 비린내가 좀 느껴졋어요.,43,True,,,,맛잇게잘먹엇습니다. 예전만큼 맛잇지는않네요. 돼지고기 비린내가 좀 느껴졋어요.,맛잇게잘먹엇습니다 예전만큼 맛잇지는않네요 돼지고기 비린내가 좀 느껴졋어요,0,0,0,0,0,0,0,43,0.0,0.0,0,,0.0,0.0,2,맛잇게:food:1:manual_custom_dict:ctx1.0:adj1.0; 맛잇:food:1:extra_zero_fix:ctx-1.0:adj-1.0,2,3,1,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛잇게(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 맛잇(음식, 긍정(+1), 0점 보완표현, 반전(-1배), 반영 -1.00)",
naver,이태리국시 성수,현7330,39.0,2026.04.19,1번째 방문,영수증,숯불불고기쌈피자 진짜 맛있어요!! 불고기가 가득 들어있고 야채랑 소스들이 잘 어우러져서 색다른데 엄청 맛있습니당!! 대창돌솥파스타 대창이 실해서 맛있었어요🤤,87,True,,,,숯불불고기쌈피자 진짜 맛있어요!! 불고기가 가득 들어있고 야채랑 소스들이 잘 어우러져서 색다른데 엄청 맛있습니당!! 대창돌솥파스타 대창이 실해서 맛있었어요🤤,숯불불고기쌈피자 진짜 맛있어요 EXCLAM 불고기가 가득 들어있고 야채랑 소스들이 잘 어우러져서 색다른데 엄청 맛있습니당 EXCLAM 대창돌솥파스타 대창이 실해서 맛있었어요,0,0,0,0,1,0,0,87,-0.5,-1.0,1,져서:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,5.0,4,맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5; 색다른:atmosphere:1:manual_custom_dict:ctx1.0:adj1.0; 맛있습니당:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있었어요:food:1:manual_custom_dict:ctx1.0:adj1.0,5,8,3,4.0,3,1.3333333333333333,0.0,0,0.0,0.0,0,0.0,1.0,1,1.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 색다른(분위기, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 맛있습니당(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있었어요(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","져서(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,이태리국시 성수,Keanu33,84.0,2026.04.05,1번째 방문,영수증,서울숲 벚꽃구경하러 온김에 예약하고 방문했는데 너무 맛있어요 대창파스타 특이하고 맛있어요 ㅎㅎ 매콤해서 대창이 느끼하지 않네요 리조또도 넘 맛있어요! 직원분들도 친절하고 분위기도 좋아요^^,105,True,,,,서울숲 벚꽃구경하러 온김에 예약하고 방문했는데 너무 맛있어요 대창파스타 특이하고 맛있어요 ㅎㅎ 매콤해서 대창이 느끼하지 않네요 리조또도 넘 맛있어요! 직원분들도 친절하고 분위기도 좋아요^^,서울숲 벚꽃구경하러 온김에 예약하고 방문했는데 너무 맛있어요 대창파스타 특이하고 맛있어요 매콤해서 대창이 느끼하지 않네요 리조또도 넘 맛있어요 EXCLAM 직원분들도 친절하고 분위기도 좋아요,0,0,0,0,1,0,0,105,-0.5,-1.0,1,약하고:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,6.0,5,맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.0:adj1.0; 친절하고:service:1:manual_custom_dict:ctx1.0:adj1.0; 분위기도 좋아요:atmosphere:1:manual_custom_dict:ctx1.0:adj1.0,6,14,8,4.0,3,1.3333333333333333,0.0,0,0.0,1.0,1,1.0,1.0,1,1.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 친절하고(서비스, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 분위기도 좋아요(분위기, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","약하고(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
naver,훼미리손칼국수보쌈,mirror79,346.0,2026.02.06,1번째 방문,영수증,오랜만에 가도 여전한 맛집입니다. 단 추운날 갔는데 매장이 추웠어요. 그거빼곤 친절하시고 고기랑 칼국수 밥까지 나오는 보쌈정식 늘 추천입니다:),80,True,,,,오랜만에 가도 여전한 맛집입니다. 단 추운날 갔는데 매장이 추웠어요. 그거빼곤 친절하시고 고기랑 칼국수 밥까지 나오는 보쌈정식 늘 추천입니다:),오랜만에 가도 여전한 맛집입니다 단 추운날 갔는데 매장이 추웠어요 그거빼곤 친절하시고 고기랑 칼국수 밥까지 나오는 보쌈정식 늘 추천입니다,0,0,0,0,0,0,0,80,-0.5,-1.0,1,추운:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,맛집입니다:food:2:manual_custom_dict:ctx1.0:adj2.0; 친절하시고:service:1:manual_custom_dict:ctx1.0:adj1.0,3,5,2,2.0,1,2.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛집입니다(음식, 긍정(+2), 수동 보완사전, 기본, 반영 +2.00) / 친절하시고(서비스, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","추운(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
