가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
이태리국시 성수,노을,2,5,2026-04-25,5,TRUE,91,대창 너무 맛있어용~!! 🤍 다 너무 맛있어서 싹싹 먹었어요! 분위기도 너무 좋구 친구들이랑 이야기하면서 먹기도 좋아용 (•̀ᴗ•́)و ̑̑ ㅎㅎㅎ 잘 먹고 가요!,브론즈 레벨
이태리국시 성수,배지훈,1,5,2026-04-25,5,TRUE,12,완전 맛잇어요! 강츄!,브론즈 레벨
이태리국시 성수,정민경,1,5,2026-04-25,5,TRUE,11,분위기 좋고 맛있어용,브론즈 레벨
이태리국시 성수,Y,1,5,2026-04-25,5,TRUE,48,뇨끼소스가 맛있습니다! 테이블이 넓어서 답답하지 않은게 좋아요. 소품들이 귀엽고 예뻐요,브론즈 레벨
이태리국시 성수,챨옥슈슈,1,4,2026-04-25,4,TRUE,104,한우곱창 파스타 깔끔하고 맛있어요! 뇨끼는 조금 느끼해서 꼭 깔끔한 거 같이 드세요! 분위기 좋고 직원분들이 엄청 친절하셔서 좋습니당 테이블끼리 간격도 너무 좁지 않아서 얘기하기 좋아요😀,브론즈 레벨
이태리국시 성수,이가영,1,5,2026-04-25,5,TRUE,13,음식이 너무 맛있어요!!,브론즈 레벨
이태리국시 성수,🐑,1,5,2026-04-24,5,TRUE,44,분위기가 일딴 너무 좋구요 파스타랑 리조또가 다양해서 좋았습니당 ㅎㅎ! 맛있어요,브론즈 레벨
이태리국시 성수,민아,1,5,2026-04-24,5,TRUE,23,여기 너무 친절하시고 너무 맛있어요!!ㅎㅎ,브론즈 레벨
이태리국시 성수,박지은,1,5,2026-04-24,5,TRUE,42,너무 분위기도좋고 친절하고 맛나요~~주차도되고 1층카페도있어서 동선도편해요!,브론즈 레벨
이태리국시 성수,Lee,1,5,2026-04-24,5,TRUE,30,너무 맛있어요 !! 직원이 너무 친철해요 최고입니다!!,브론즈 레벨
이태리국시 성수,Bws,1,5,2026-04-24,5,TRUE,73,너무 맛있어요 ~~~~ 특별한맛 분위기 대박 피자는 담백하고 갑오징어 새우 완전 싱싱 대창과 토마토소스 조화 굿굿 재방문 또 할께요,브론즈 레벨
이태리국시 성수,한재근(54),1,5,2026-04-23,5,TRUE,35,안산에서 딸내미가 맛있다고해 왔어요.맛있고즐거운추억을담고가네요.,브론즈 레벨
이태리국시 성수,한덕이,1,5,2026-04-23,5,TRUE,53,조카가 맛집이라도 엄마 이모랑 모시고 왔는데 맛도 좋고 정말 좋으네요 다음에 또 올 듯하네요~~,브론즈 레벨
이태리국시 성수,쫑♥,1,5,2026-04-23,5,TRUE,60,쉬는날 뭐할까 고민하다가 성수가 생각나서 검색해보고 방문했어요~ 분위기 너무 좋고 음식도 맛있었습니다~~^^,브론즈 레벨
이태리국시 성수,지민,1,5,2026-04-23,5,TRUE,33,너무 맛있어서 다음에 또 오고싶어요~! 분위기도 넘 좋습니당,브론즈 레벨
이태리국시 성수,정승환,1,5,2026-04-22,5,TRUE,21,여기 너무 맛있음…진짜…매일오고 싶어요,브론즈 레벨
이태리국시 성수,강민영 (Lynne),1,5,2026-04-22,5,TRUE,29,맛있게 먹었어요. 그런데 양이 좀 적어서 아쉬웠네요!,브론즈 레벨
이태리국시 성수,Becky,1,5,2026-04-22,5,TRUE,27,양도 적절하고 맛있어요! 점심 시간이 행복했어요!,브론즈 레벨
이태리국시 성수,김소영,2,3.5,2026-04-22,3,TRUE,64,"후기 보고 기대하고 갔지만, 전 좀 실망스러웠네요. 맛은 평범하고, 곱창 파스타는 먹고나서 니글거리고 텁텁헀습니다.",브론즈 레벨
이태리국시 성수,전기샛별,140,4.2,2026-04-21,5,TRUE,52,"맛있다고해서 왔는데, 정말 기대이상으로 맛있었습니다. 다음에는 여자랑 와야.. 할거같네요… ㅠ",골드 레벨
이태리국시 성수,Alec,1,5,2026-04-21,5,TRUE,160,The atmosphere was very pleasant! Our food was delicious and the meals were great portion sizes! Really recommend the 곱창 치즈 돌솥파스타! Definitely recommend a visit!,브론즈 레벨
이태리국시 성수,최수연,2,5,2026-04-21,5,TRUE,42,첫 방문! 덕분에 점심미팅 잘 하고 갑니다 :-) 분위기 좋고 너무 맛있어요,브론즈 레벨
이태리국시 성수,서영,1,5,2026-04-21,5,TRUE,5,맛있어요!,브론즈 레벨
이태리국시 성수,.,59,3.6,2026-04-21,5,TRUE,32,대창을 좋아하시면 대창파스타를 시키십시오 리조또도 맛있어용,실버 레벨
이태리국시 성수,손지은,1,5,2026-04-21,5,TRUE,66,가게 분위기도 좋고 테이블간 간격이 넓어서 좋아요! 음식 맛도 너무 깔끔하고 훌륭합니다~~ 좋은시간 보내고 갑니다 :),브론즈 레벨
이태리국시 성수,야채,1,5,2026-04-21,5,TRUE,174,아이랑 계획없이 데이트하게된날 아이가 나서서 성수동 맛집을 검색해보겠다고 해서 알게된집인데 평이 너무 좋길래 고민없이 바로 예약하고 왔습니다. 특이한 대창돌솥파스타 얼큰해서 맛있고 아이가 먹어보고싶다고 고른 갈비찜버터파스타도 맛있다고 잘먹었습니다. 건물 3층에 있는데 안내가 더 잘되어있으면 너무 좋을것같습니다.,브론즈 레벨
이태리국시 성수,릴리,2,3,2026-04-20,5,TRUE,73,숯불대챵돌솥파스타는 대창이 크고 소스도 살짝 매콤하니 맛있어요 불고기 쌈피자는 토핑야채와 불고기조합이 잘 어우러져 감칠맛이 좋아요~,브론즈 레벨
이태리국시 성수,두리(염현숙),4,4,2026-04-20,5,TRUE,18,알배추샐러드 정말맛있었어요~ 굿!,브론즈 레벨
이태리국시 성수,이민준,1,5,2026-04-20,5,TRUE,69,파스타와 대창이면 느끼할 줄 알았는데 느끼함이 하나도 없이 담백하고 맛있습니다. 가게 분위기도 좋고 음식 퀄리티도 좋습니다!,브론즈 레벨
이태리국시 성수,19391,2,3,2026-04-19,5,TRUE,36,진짜 넘 마싯슴 ㅎ 대창 별로 안좋아하는데도 너무 맛있게 먹었어용,브론즈 레벨
이태리국시 성수,현아,2,5,2026-04-19,5,TRUE,25,전부터 와보고싶었는데 비주얼도 굿이고 맛있어요,브론즈 레벨
이태리국시 성수,장주영,1,5,2026-04-19,5,TRUE,21,맛있었어용 파스타 리조또가 한국적이에오,브론즈 레벨
이태리국시 성수,윤태,1,5,2026-04-19,5,TRUE,23,엄마랑 같이 왔는데 맛있게 먹었습니당 :),브론즈 레벨
이태리국시 성수,won,1,5,2026-04-19,5,TRUE,46,양식이랑 한식이랑 콜라보한게 색다르고 너무 맛잇었어요 !! 다음에 또 방문하겠습니다,브론즈 레벨
이태리국시 성수,kdh,3,5,2026-04-19,5,TRUE,15,맛있게 먹엇어요 최고 🍀😭🌸,브론즈 레벨
이태리국시 성수,서준,1,5,2026-04-19,5,TRUE,56,분위기도 좋고 직원분들도 친절하게 잘 설명해주시고 너무 좋은 거 같아요 다음에도 꼭 올 거 같아요 !,브론즈 레벨
이태리국시 성수,김민지,1,5,2026-04-19,5,TRUE,25,정말 먹고 싶어서 둑흔둑흔하는~~맛있어요~~👍,브론즈 레벨
이태리국시 성수,미정,1,5,2026-04-19,5,TRUE,42,친구들이랑 만나서 점심먹으러왔어요 모임하기에 분위기도 좋고 음식도 맛있네요.,브론즈 레벨
이태리국시 성수,주연,1,5,2026-04-19,5,TRUE,45,친구들과 모임으로 방문했는데 분위기도 좋고 음식도 맛있어요!! 담에 또 방문할게요,브론즈 레벨
이태리국시 성수,빠밤,1,5,2026-04-18,5,TRUE,36,"분위기도 너무 좋고, 음식도 맛있어요!! 너무 만족하고 갑니당~🩷",브론즈 레벨
이태리국시 성수,윤동하,1,5,2026-04-18,5,TRUE,41,정말 분위기 좋고. 만석. 한식 스타일로 재해석한 이태리 식단 좋았 습니다,브론즈 레벨
이태리국시 성수,박병현,1,5,2026-04-18,5,TRUE,13,음식이 신기하고 맛잇어요,브론즈 레벨
이태리국시 성수,배고파유,1,5,2026-04-18,5,TRUE,63,양배추 숯불갈비 완전 강추입니다! 양배추도 달달하고 부드럽고 고기는 입에서 녹아요~~ 소스도 새콤달콤 맛있습니다~,브론즈 레벨
이태리국시 성수,신은지,1,5,2026-04-18,5,TRUE,39,피자 무한 추천!!!!! 담백하고 맛있어요 ㅠㅠ 예약하고 가시는거 추천,브론즈 레벨
이태리국시 성수,황수진,1,5,2026-04-18,5,TRUE,17,직원분들이 친절하고 맛있어요ㅎㅎ,브론즈 레벨
이태리국시 성수,이예린,1,5,2026-04-18,5,TRUE,26,음식 빨리 나오고 맛있습니다. 예약하고 왔어요~,브론즈 레벨
이태리국시 성수,거리의방랑자,23,2.7,2026-04-18,5,TRUE,179,파스타에 대한 한국적해석! 숯불불고기쌈피자는 눈감고 먹으면 한정식집 전병이라해도 믿을 것 같음! 다만 비닐장갑을 끼고 먹어야 해서 소개팅할때 먹기는 좀 불편할수도!😂 숯불대창돌솥파스타는 대창이 미쳤음! 오발탄 온줄 알았습니다! 평소 파스타 안좋아하는데도 국물이랑 같이 먹으니 너무 맛있네요! 국물까지 싹싹 긁어먹었습니다!,실버 레벨
이태리국시 성수,호잉,1,5,2026-04-18,5,TRUE,16,맛있고 분위기도 좋아요~~ㅎㅎ,브론즈 레벨
이태리국시 성수,박현진,1,5,2026-04-18,5,TRUE,14,정말 맛잇게 잘 먹었어요~,브론즈 레벨
이태리국시 성수,🐶🐾,1,5,2026-04-18,5,TRUE,29,음식 맛있어요!! 가게도 깔끔하고 분위기도 좋아요~!,브론즈 레벨
이태리국시 성수,이선경,4,5,2026-04-18,5,TRUE,46,분위기 좋고 맛있어요. 가게 분위기가 너무 취향~ 예약하고 오시면 좋을 것 같이요!,브론즈 레벨
이태리국시 성수,ming,1,5,2026-04-18,5,TRUE,72,대창돌솥파스타 완전 맛있어요..지나갈때마다 포스터에 이게 너무 맛있어보여서 계속 와보고싶었는데 기대를 저버리지않네요 추천합니다ㅎㅎ,브론즈 레벨
이태리국시 성수,이진희,1,5,2026-04-18,5,TRUE,29,한식+양식 퓨전 좋아요!! 맛있고 분위기 좋아요~~~,브론즈 레벨
이태리국시 성수,임지연,1,5,2026-04-18,5,TRUE,43,분위기 아늑하고 다양한 메뉴 다채롭게 즐길 수 있어서 좋았네요 모임하기에 굿굿,실버 레벨
이태리국시 성수,🖐진희,1,5,2026-04-18,5,TRUE,44,"친구들과 오랜만에 서울 나들이왔다가 왔는데, 분위기도 좋고 맛도 좋네요 ㅋㅋㅋㅋ",브론즈 레벨
이태리국시 성수,흉노족족장,17,4.5,2026-04-18,5,TRUE,40,직원분들 넘 친절하시고 빠에야 넘 맛있어요~! 데이트할때 오기좋을것같아요,실버 레벨
이태리국시 성수,송치은,1,5,2026-04-18,5,TRUE,6,맛있어요!!,브론즈 레벨
이태리국시 성수,^^,4,4,2026-04-18,5,TRUE,93,오랜만에 성수데이트나왔다가 후기 사진보고 맛있어보여서 왔는데 진짜 최고만족했어여👍👍👍 해산물좋아하는데 큼직큼직하게 들어있어서 비쥬얼도 좋고 맛도있어요!! 맛집입니다!!,브론즈 레벨
이태리국시 성수,여혜미,1,5,2026-04-18,5,TRUE,37,대창 파스타 맛있어요. 분위기도 좋구. 다음엔 저녁에 와야겠어요^^,브론즈 레벨
이태리국시 성수,죠르디,16,3.2,2026-04-18,4,TRUE,52,[리뷰이벤트로 작성] 갈비 샐러드19000 대체로 가격대가 좀 나가지만 맛나영 음식 빨리 나옴,실버 레벨
이태리국시 성수,이재린,1,5,2026-04-17,5,TRUE,59,분위기 너무 좋고 플레이팅도 예쁘고 맛있네요👍 소개팅 장소로 딱일거 같아요! 친구 모임하기에도 좋아보여요!,브론즈 레벨
이태리국시 성수,세영,1,5,2026-04-17,5,TRUE,8,완전 맛있어요!,브론즈 레벨
이태리국시 성수,진각영,1,5,2026-04-17,5,TRUE,7,맛있고 좋아요,브론즈 레벨
이태리국시 성수,방홍기,1,5,2026-04-17,5,TRUE,88,"이태리 음식인 파스타와 리조또를 한국적으로 재해석한 맛집, 성수동 핫플 이태리국시 성수에서 숯불대창돌솥파스타와 반계마늘돌솥리도또를 먹었는데 너무 맛있었습니다.",브론즈 레벨
이태리국시 성수,김현규,1,5,2026-04-17,5,TRUE,5,맛있음ㅎㅎ,브론즈 레벨
이태리국시 성수,Ji,2,2.5,2026-04-17,4,TRUE,98,가장 한식적인 이태리 음식의 느낌이였어요! 어정쩡하지않고 밸런스가 딱좋아서 너무너무 맛있게 먹었습니다~~ 기대하고 먹은거라 기대보다 별로일까 걱정했는데 기대만큼 맛있었어요 :),브론즈 레벨
이태리국시 성수,가은,1,5,2026-04-17,5,TRUE,19,넘 맛있어서 재방문 의사 있어요❤️,브론즈 레벨
이태리국시 성수,롯데택배 ACE팀 김성경,2,4.5,2026-04-17,4,TRUE,28,음식 맛있고 직원들이 친절하네요. 다음에도 방문각!,브론즈 레벨
이태리국시 성수,황보랍니다,1,5,2026-04-17,5,TRUE,71,치킨에 마늘리조토한입 먹으니 말이 필요없네요^;;^ 국물파스타도 너무맛있어요.독특한 맛입니다ㅋㅋㅈ 다음엔 곱창파스타도전할께요~~,브론즈 레벨
이태리국시 성수,오령,1,5,2026-04-17,5,TRUE,21,브라타치즈 샐러드 상큼한소스맛이 좋아요,브론즈 레벨
이태리국시 성수,혜원,1,5,2026-04-17,5,TRUE,50,데이트하러 오기 좋은 곳이에요!! 맛도 있구 분위기두 좋아요 피자 꼭 드셔보세요👍🏻👍🏻👍🏻,브론즈 레벨
이태리국시 성수,채선,4,5,2026-04-17,5,FALSE,59,간만에 지인과 모임으로 왔는데 너무너무 분위기가 좋은 것 같아요!! 맛도 원하는 딱 그 맛이네요.!!소개팅,브론즈 레벨
이태리국시 성수,은영,2,5,2026-04-16,5,TRUE,43,직원분들도 친절하시고 음식도 맛있어요!!! 알배추&갈비 샐러드 완전추천!!!!,브론즈 레벨
이태리국시 성수,태민,1,5,2026-04-16,5,TRUE,27,여자친구랑 왔는데 생각보다 분위기가 너무 좋았어요,브론즈 레벨
이태리국시 성수,huhu,22,4.4,2026-04-16,5,TRUE,70,맛있습니다 🥳 이런 퓨전은 흔치 않은데 색다른 메뉴인것도 좋고 맛 자체가 좋아요! 막창이란.. 맛없없…ㅠㅠ 넘맛있음다 추천!!,실버 레벨
이태리국시 성수,정다운,1,4,2026-04-16,4,TRUE,94,성수동 퓨전 양식 핫플 이태리 국시 입니다. 칼칼한 슟불대창 파스타/차돌 청양 오일 파스타/알배추 구이 까지 재료가 너무 신선하고 누구나 좋아하는 맛! 정말 맛있어요^^,브론즈 레벨
이태리국시 성수,이인해,1,5,2026-04-15,5,TRUE,31,음식 너무 맛있고 샐러드도 상큼하니 맛있습니다 추천!!!,브론즈 레벨
이태리국시 성수,황지연-준우•서현•예원맘,1,5,2026-04-15,5,TRUE,73,먹다가 사진 찍었네요. 특이하고 맛있었어요. 그리고 참 친절했어요. 한가지 아쉬운건 피클이 좀 새콤하면 음식이랑 더 어울릴듯 해요.,브론즈 레벨
이태리국시 성수,김선우일반인여자친구,1,5,2026-04-15,5,TRUE,3,맛나욤,브론즈 레벨
이태리국시 성수,wow,1,5,2026-04-15,5,TRUE,37,맛있음👍🏻 분위기도 차분하고 좋아서 대화하면서 식사하기 너무 좋았음,브론즈 레벨
이태리국시 성수,맛집내놔,10,3.7,2026-04-14,3,TRUE,28,감동스러운 맛까진 아니지만 맛있음. 분위기도 좋음.,실버 레벨
이태리국시 성수,칠갑산,51,4.2,2026-04-14,5,TRUE,61,배추샐러드 완전 꼬소하고 아삭해요 그리고 오일파스타 이제까지 먹어본거중에 젤맛남.. 리조또는 조금 매콤하네요😊,실버 레벨
이태리국시 성수,김설아♥️🍀👍,1,5,2026-04-13,5,TRUE,63,후기보고 찾아왔어요~ 싹 비우고 있는중~ 추천합니다~ 쾌적한 매장 친절한 서비스 맛있는 음식 잘 먹고 갑니다~^^,브론즈 레벨
이태리국시 성수,김예원,2,5,2026-04-12,5,TRUE,62,리조또랑 파스타 먹었는데 둘 다 흔하지 않은 맛이면서 너무 맛있었어요! 가게 분위기도 좋아서 데이트로 추천해요!,브론즈 레벨
이태리국시 성수,정섭섭섭,1,5,2026-04-12,5,TRUE,25,파스타가 담백하고 갈비살이 부드러워서 좋았어요,브론즈 레벨
이태리국시 성수,하늬,1,5,2026-04-12,5,TRUE,65,분위기도 좋고 직원분이 정말 친철하셨어요. 가격대비 음식도 퀄리티 좋고 맛있었습니다! 즉흥적으로 온거지만 만족했어요!,브론즈 레벨
이태리국시 성수,예경,1,5,2026-04-12,5,TRUE,58,예전에 와보고 너무 맛있게 먹었던 기억이 있어서 다시 왔어요!!! 데이트하러 오기 너무 좋은 곳입니다~~,브론즈 레벨
이태리국시 성수,양보다질,44,2.8,2026-04-12,1,FALSE,14,후기 조작이 의심되는 업소,실버 레벨
이태리국시 성수,윤여훈,1,5,2026-04-12,5,TRUE,17,먹어본 대창중에 제일 맛있어요~,브론즈 레벨
이태리국시 성수,전혜진✨️,1,5,2026-04-12,5,TRUE,91,한우곱창돌솥파스타 매콤하게 끌리는 맛이에요 손을 놓을수가 없네요 ^ ^ 숯불불고기쌈피자 ㅋㅋ 넘 맛있어요 조명과 음악이 편안한 분위기에 음식맛을 더해주고 있어요~~,브론즈 레벨
이태리국시 성수,/,5,5,2026-04-12,5,TRUE,21,맛있고 분위기가 고급스러워서 좋았습니다,브론즈 레벨
이태리국시 성수,Hyegyung,1,5,2026-04-12,5,TRUE,68,진짜 너무 맛있어요... 오랜만에 먹는 양식을 이태리국시로 정한 게 최고의 선택인 것 같아요 특히 파스타 면발이 대박이에요,브론즈 레벨
이태리국시 성수,박지민,1,5,2026-04-12,5,TRUE,58,너무 맛있고 분위기가 좋아요! 연인이랑 데이트하러 오면 딱일 거 같아요~ 특히 파스타가 너무 맛있어요~~,브론즈 레벨
이태리국시 성수,솜,2,5,2026-04-12,5,TRUE,54,재료 신선한 느낌에 소스들이 다 맛있어요! 제 픽은 뇨끼! 아 그리구 직원분 나긋나긋 친절하세요🤓,브론즈 레벨
이태리국시 성수,김진민,2,3,2026-04-12,5,TRUE,40,분위기도 좋고 음식도 맛있었습니다! 샐러드도 신선한 느낌이 들고 좋아요!,브론즈 레벨
이태리국시 성수,92,1,5,2026-04-12,5,TRUE,34,맛있어요👍🏻 특히 두 메뉴 조합이 너무 좋아요 추천합니다-!!,브론즈 레벨
이태리국시 성수,송현미,2,4.5,2026-04-12,4,TRUE,23,맛있게 잘 먹었습니다. 다음에 또 올게요.,브론즈 레벨
이태리국시 성수,연,1,5,2026-04-11,5,TRUE,51,좋은 음악과 분위기가 좋은 곳이에요. 고소한 곱창에 매콤한 소스가 잘 어울리는 파스타 맛집!,브론즈 레벨
이태리국시 성수,정현,1,4,2026-04-11,4,TRUE,57,분위기가 너무 좋아요! 룸도 있어서 프라이빗하게도 먹을 수 있을것 같아요. 메뉴도 특별하고 맛있어요 ~,브론즈 레벨
이태리국시 성수,곽인성,1,5,2026-04-11,5,TRUE,49,데이트로 방문했습니다 분위기 좋구 일단 음식 넘 맛있어요!! 다음에 또 올 것 같습니다👍,브론즈 레벨
이태리국시 성수,김태규,1,5,2026-04-11,5,TRUE,156,여자친구랑 벚꽃 데이트 왔다가 퓨전 파스타 집 유명하다해서 왔는데 진짜 맛있어요!!!!데이트 하기도 좋고 맛이랑 분위기 잘 어우러져서 너무 좋은 경험이였어요 여자친구도 다음에 또 오자하네요 트러플 거부감 있는 분도 여기 트러플은 향이 너무 심하지 않아서 즐길수 있을거 같아요!!!,브론즈 레벨
이태리국시 성수,류선영,1,5,2026-04-11,5,TRUE,32,맛있어요!! 깔끔하고 담백하네요 잘 먹고가요 추천합니다^^,브론즈 레벨
이태리국시 성수,멍,1,5,2026-04-11,5,TRUE,19,맛있게 먹었어요!! 모두 맛있습다!,브론즈 레벨
이태리국시 성수,ㅋ,5,4.2,2026-04-11,5,TRUE,47,한식과 이태리의 콜라보 진챠 맛있어요 ㅠㅠ 양도 은근 많아요!!!! 추천드립니다!!!,브론즈 레벨
이태리국시 성수,이지원,1,5,2026-04-11,5,TRUE,66,"데이트하기에 분위기도 너무 좋고, 맛있기도 한 완전 맛집이에요! 직원분들도 친절하시고, 덕분에 좋은 시간 보내고 가요!",브론즈 레벨
이태리국시 성수,wasson,2,5,2026-04-10,5,TRUE,75,평일 런치 먹었는데 양도 많고 너무 맛있어요! ㅎㅎ 직원분들도 친절하시고 매장 분위기도 너무 좋네요! 성수 오면 또 방문 하겠습니다~~,브론즈 레벨
